Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	last_edit_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id
['javascript', 'jquery', 'html', 'css', 'animation']	25	9968719	registered	https://lh4.googleusercontent.com/-Au5jno2kZos/AAAAAAAAAAI/AAAAAAAAAFY/QN0iXs_WoT4/photo.jpg?sz=128	TheBandolero	https://stackoverflow.com/users/9968719/thebandolero	False	47	1	0	1530812346	1530804180	1530812346	51194979	https://stackoverflow.com/questions/51194979/jquery-hover-and-bind-trying-to-control-animation-behaviour	JQuery .hover() and .bind() trying to control animation behaviour	25	9968719	registered	N/A	https://lh4.googleusercontent.com/-Au5jno2kZos/AAAAAAAAAAI/AAAAAAAAAFY/QN0iXs_WoT4/photo.jpg?sz=128	TheBandolero	https://stackoverflow.com/users/9968719/thebandolero	False	0	1530810266	N/A	1530810266	51196678	51194979
['javascript', 'jquery', 'html', 'css', 'animation']	23	6423904	registered	https://www.gravatar.com/avatar/cf2dab9db192fe8fdc3a66038a86ce2a?s=128&d=identicon&r=PG&f=1	Caj Mulligan	https://stackoverflow.com/users/6423904/caj-mulligan	False	284	2	0	1524600991	1524599302	N/A	50009723	https://stackoverflow.com/questions/50009723/css-js-image-slide-out-animation	CSS/JS image slide out animation	1525	5177045	registered	75	https://i.stack.imgur.com/qO1kp.png?s=128&g=1	amedina	https://stackoverflow.com/users/5177045/amedina	False	0	1524600991	N/A	1524600991	50010124	50009723
['javascript', 'jquery', 'html', 'css', 'animation']	23	6423904	registered	https://www.gravatar.com/avatar/cf2dab9db192fe8fdc3a66038a86ce2a?s=128&d=identicon&r=PG&f=1	Caj Mulligan	https://stackoverflow.com/users/6423904/caj-mulligan	False	284	2	0	1524600991	1524599302	N/A	50009723	https://stackoverflow.com/questions/50009723/css-js-image-slide-out-animation	CSS/JS image slide out animation	9568	5535040	registered	N/A	https://lh6.googleusercontent.com/-pcrdYg3eoyo/AAAAAAAAAAI/AAAAAAAAAGY/NXQ5lVKswiU/photo.jpg?sz=128	Chase DeAnda	https://stackoverflow.com/users/5535040/chase-deanda	False	0	1524600103	N/A	1524600103	50009916	50009723
['javascript', 'jquery', 'html', 'css', 'animation']	1	9386839	registered	https://lh4.googleusercontent.com/--nbGbN7_wEA/AAAAAAAAAAI/AAAAAAAAASI/laB37vUZeSM/photo.jpg?sz=128	Regina Jako Rika	https://stackoverflow.com/users/9386839/regina-jako-rika	False	85	1	0	1519882582	1519144845	1519148201	48890091	https://stackoverflow.com/questions/48890091/using-animation-html5-canvas-document-in-a-slideshow	Using animation (HTML5 Canvas Document) in a slideshow	1	7056686	registered	N/A	https://i.stack.imgur.com/dykjx.jpg?s=128&g=1	Surya Beniwal	https://stackoverflow.com/users/7056686/surya-beniwal	False	0	1519882582	N/A	1519882582	49043222	48890091
['javascript', 'jquery', 'html', 'css', 'animation']	27	8634006	registered	https://graph.facebook.com/1459100494156951/picture?type=large	Callum	https://stackoverflow.com/users/8634006/callum	True	63	2	0	1518901737	1518900957	N/A	48845848	https://stackoverflow.com/questions/48845848/how-do-you-animate-text-to-slide-out-from-an-image	How do you animate text to slide out from an image?	33	5340347	registered	25	https://www.gravatar.com/avatar/44a4107cdbfc9310a209ee3bc26a83ee?s=128&d=identicon&r=PG&f=1	Zachary Gameiro	https://stackoverflow.com/users/5340347/zachary-gameiro	False	0	1518901737	N/A	1518901737	48845956	48845848
['javascript', 'jquery', 'html', 'css', 'animation']	27	8634006	registered	https://graph.facebook.com/1459100494156951/picture?type=large	Callum	https://stackoverflow.com/users/8634006/callum	True	63	2	0	1518901737	1518900957	N/A	48845848	https://stackoverflow.com/questions/48845848/how-do-you-animate-text-to-slide-out-from-an-image	How do you animate text to slide out from an image?	113959	8620333	registered	N/A	https://i.stack.imgur.com/WSmLn.png?s=128&g=1	Temani Afif	https://stackoverflow.com/users/8620333/temani-afif	True	0	1518901305	N/A	1518901305	48845894	48845848
['javascript', 'jquery', 'html', 'css', 'animation']	1	9313899	registered	https://www.gravatar.com/avatar/2cd352712d35befa99b9141908c2ddf0?s=128&d=identicon&r=PG&f=1	callieping	https://stackoverflow.com/users/9313899/callieping	False	50	1	0	1517780086	1517778721	1517779450	48613056	https://stackoverflow.com/questions/48613056/how-do-i-smoothly-complete-an-active-css-animation-on-hover	How do I smoothly complete an active css animation on hover?	46324	695364	registered	N/A	https://i.stack.imgur.com/CUNjJ.jpg?s=128&g=1	Scott Marcus	https://stackoverflow.com/users/695364/scott-marcus	False	0	1517780086	N/A	1517780086	48613227	48613056
['javascript', 'jquery', 'html', 'css', 'animation']	1	5010770	registered	https://graph.facebook.com/1090179554345438/picture?type=large	Andrea Fiocchi	https://stackoverflow.com/users/5010770/andrea-fiocchi	False	23	1	0	1515941640	1515938804	1515939194	48250373	https://stackoverflow.com/questions/48250373/move-series-of-div-to-the-left-with-animation	Move series of div to the left with animation	383	6460365	registered	N/A	https://i.stack.imgur.com/y89xH.png?s=128&g=1	Ashar Dweedar	https://stackoverflow.com/users/6460365/ashar-dweedar	False	0	1515940205	N/A	1515940205	48250590	48250373
['javascript', 'jquery', 'html', 'css', 'animation']	7	9063677	registered	https://i.stack.imgur.com/v6VQa.jpg?s=128&g=1	MarlyMarMar	https://stackoverflow.com/users/9063677/marlymarmar	True	46	2	0	1514933740	1514931756	1514933241	48068654	https://stackoverflow.com/questions/48068654/reverse-animation-when-clicked-if-hidden	Reverse animation when clicked if hidden	304	9148822	registered	N/A	https://www.gravatar.com/avatar/8e758c4eb8be0237312e7deaaceb4340?s=128&d=identicon&r=PG&f=1	user78403	https://stackoverflow.com/users/9148822/user78403	True	0	1514933740	N/A	1514933740	48068946	48068654
['javascript', 'jquery', 'html', 'css', 'animation']	7	9063677	registered	https://i.stack.imgur.com/v6VQa.jpg?s=128&g=1	MarlyMarMar	https://stackoverflow.com/users/9063677/marlymarmar	True	46	2	0	1514933740	1514931756	1514933241	48068654	https://stackoverflow.com/questions/48068654/reverse-animation-when-clicked-if-hidden	Reverse animation when clicked if hidden	427	5225334	registered	63	https://i.stack.imgur.com/e13NM.jpg?s=128&g=1	simon	https://stackoverflow.com/users/5225334/simon	False	0	1514932861	N/A	1514932861	48068828	48068654
['javascript', 'jquery', 'html', 'css', 'animation']	1	8906381	registered	https://graph.facebook.com/10154923462086044/picture?type=large	RinseUseBang	https://stackoverflow.com/users/8906381/rinseusebang	False	225	1	0	1510142628	1510141497	N/A	47178871	https://stackoverflow.com/questions/47178871/jquery-onclick-have-panel-slide-out-right-from-under-the-map-when-an-area-is-c	JQuery onClick - Have Panel slide out right from under the map when an area is clicked?	310	8380177	registered	36	https://www.gravatar.com/avatar/e794c7ee70fe44f0f9988b143e112942?s=128&d=identicon&r=PG&f=1	Abhishek Anand	https://stackoverflow.com/users/8380177/abhishek-anand	False	0	1510142628	N/A	1510142628	47179280	47178871
['javascript', 'jquery', 'html', 'css', 'animation']	11	6813005	registered	https://www.gravatar.com/avatar/19a874966f357d90a1b5bc26d11bad81?s=128&d=identicon&r=PG&f=1	Nty	https://stackoverflow.com/users/6813005/nty	False	38	2	0	1505921450	1505910815	1505915144	46322248	https://stackoverflow.com/questions/46322248/animating-change-in-width-applied-by-an-iteration	Animating change in width applied by an iteration	2644	590373	registered	75	https://i.stack.imgur.com/w5May.jpg?s=128&g=1	Thusitha	https://stackoverflow.com/users/590373/thusitha	False	0	1505921450	1505921450	1505911333	46322426	46322248
['javascript', 'jquery', 'html', 'css', 'animation']	11	6813005	registered	https://www.gravatar.com/avatar/19a874966f357d90a1b5bc26d11bad81?s=128&d=identicon&r=PG&f=1	Nty	https://stackoverflow.com/users/6813005/nty	False	38	2	0	1505921450	1505910815	1505915144	46322248	https://stackoverflow.com/questions/46322248/animating-change-in-width-applied-by-an-iteration	Animating change in width applied by an iteration	2434	3212723	registered	40	https://i.stack.imgur.com/T46Qi.jpg?s=128&g=1	rblarsen	https://stackoverflow.com/users/3212723/rblarsen	False	0	1505911069	N/A	1505911069	46322338	46322248
['javascript', 'jquery', 'html', 'css', 'animation']	3	8507117	registered	https://www.gravatar.com/avatar/03024b8ca939b8f85fe5082b1680558b?s=128&d=identicon&r=PG&f=1	PepiLepi	https://stackoverflow.com/users/8507117/pepilepi	False	19	1	0	1505068511	1505066592	N/A	46143903	https://stackoverflow.com/questions/46143903/i-am-having-trouble-making-a-looping-cloud-image-resize-when-clicked-on	I am having trouble making a looping &quot;cloud&quot; image resize when clicked on	41	5490908	registered	50	https://www.gravatar.com/avatar/3fd990e079f4a5ee28fe36c0e863977d?s=128&d=identicon&r=PG&f=1	Doncho	https://stackoverflow.com/users/5490908/doncho	False	0	1505068511	1505068511	1505068041	46144122	46143903
['javascript', 'jquery', 'html', 'css', 'animation']	9	6728630	registered	https://www.gravatar.com/avatar/48243c709b86601d2a9d9f28083c0e15?s=128&d=identicon&r=PG&f=1	gcollins	https://stackoverflow.com/users/6728630/gcollins	True	129	1	0	1503380010	1503378935	1503379313	45809366	https://stackoverflow.com/questions/45809366/how-to-use-jquery-to-detect-mouseover-and-add-animation-on-dynamic-item	How to use JQuery to detect Mouseover and add animation on dynamic item	9755	2427065	registered	80	https://i.stack.imgur.com/f0RVn.jpg?s=128&g=1	Sagar V	https://stackoverflow.com/users/2427065/sagar-v	True	0	1503380010	N/A	1503380010	45809565	45809366
['javascript', 'jquery', 'html', 'css', 'animation']	360	7563449	registered	https://i.stack.imgur.com/7x0tQ.jpg?s=128&g=1	ExillustX	https://stackoverflow.com/users/7563449/exillustx	True	696	2	0	1502086823	1501870596	1501872798	45513181	https://stackoverflow.com/questions/45513181/how-to-toggle-maximize-minimize-using-jquery-animate-css	How to toggle Maximize/Minimize using jquery &amp; animate.css?	1	8427082	unregistered	N/A	https://www.gravatar.com/avatar/c19f6a53e8899b843003ee9a66794a28?s=128&d=identicon&r=PG	yasir	https://stackoverflow.com/users/8427082/yasir	False	-1	1502086823	1502086823	1502085945	45540336	45513181
['javascript', 'jquery', 'html', 'css', 'animation']	360	7563449	registered	https://i.stack.imgur.com/7x0tQ.jpg?s=128&g=1	ExillustX	https://stackoverflow.com/users/7563449/exillustx	True	696	2	0	1502086823	1501870596	1501872798	45513181	https://stackoverflow.com/questions/45513181/how-to-toggle-maximize-minimize-using-jquery-animate-css	How to toggle Maximize/Minimize using jquery &amp; animate.css?	9166	4051713	registered	N/A	https://lh3.googleusercontent.com/-UojCb4yYmkY/AAAAAAAAAAI/AAAAAAAAABk/eMPAEs3DS9g/photo.jpg?sz=128	Dij	https://stackoverflow.com/users/4051713/dij	False	1	1501870729	N/A	1501870729	45513217	45513181
['javascript', 'jquery', 'html', 'css', 'animation']	5	4297979	registered	https://www.gravatar.com/avatar/de99db64213170113cbf88774e573a8c?s=128&d=identicon&r=PG&f=1	David	https://stackoverflow.com/users/4297979/david	True	324	1	0	1500961255	1500861692	1500961255	45271622	https://stackoverflow.com/questions/45271622/typed-js-text-animation-pauses-when-browser-tab-switched	Typed.js text animation pauses when browser tab switched	71826	46914	registered	89	https://www.gravatar.com/avatar/d47d0397605e4b9cab9fd8fce027e3b5?s=128&d=identicon&r=PG	Soviut	https://stackoverflow.com/users/46914/soviut	True	0	1500944616	1500944616	1500863331	45271772	45271622
['javascript', 'jquery', 'html', 'css', 'animation']	111	3569413	registered	https://i.stack.imgur.com/CFZr2.jpg?s=128&g=1	slsl3079	https://stackoverflow.com/users/3569413/slsl3079	True	908	2	0	1500450309	1500421170	N/A	45178735	https://stackoverflow.com/questions/45178735/fading-in-a-div-while-animating-from-the-left-right-top-bottom	Fading in a div while animating from the left/right/top/bottom	41035	5641669	registered	74	https://www.gravatar.com/avatar/6880a3612ebd3c531f43587a05f3a964?s=128&d=identicon&r=PG&f=1	Johannes	https://stackoverflow.com/users/5641669/johannes	True	0	1500450309	1500450309	1500422749	45178940	45178735
['javascript', 'jquery', 'html', 'css', 'animation']	111	3569413	registered	https://i.stack.imgur.com/CFZr2.jpg?s=128&g=1	slsl3079	https://stackoverflow.com/users/3569413/slsl3079	True	908	2	0	1500450309	1500421170	N/A	45178735	https://stackoverflow.com/questions/45178735/fading-in-a-div-while-animating-from-the-left-right-top-bottom	Fading in a div while animating from the left/right/top/bottom	1479	7996196	registered	75	https://i.stack.imgur.com/r441d.jpg?s=128&g=1	Sourabh Somani	https://stackoverflow.com/users/7996196/sourabh-somani	False	0	1500450299	1500450299	1500421567	45178795	45178735
['javascript', 'jquery', 'html', 'css', 'animation']	1	8089014	registered	https://lh5.googleusercontent.com/-wiDHTuX_nPA/AAAAAAAAAAI/AAAAAAAAEOI/2hK5rF3UU2I/photo.jpg?sz=128	Agustin Moles	https://stackoverflow.com/users/8089014/agustin-moles	False	47	1	0	1496713113	1496699954	1496713113	44378363	https://stackoverflow.com/questions/44378363/animations-when-scrolled-not-working-jquery	Animations when scrolled not working - JQuery	169	6247556	registered	50	https://i.stack.imgur.com/e4fRu.jpg?s=128&g=1	Shehzad	https://stackoverflow.com/users/6247556/shehzad	False	0	1496703905	N/A	1496703905	44378980	44378363
['javascript', 'jquery', 'html', 'css', 'animation']	17	7786344	registered	https://www.gravatar.com/avatar/7ca623ef087f53d798d1b36b51e64d41?s=128&d=identicon&r=PG&f=1	Fran M.W.	https://stackoverflow.com/users/7786344/fran-m-w	False	57	2	0	1494224450	1494192599	N/A	43836921	https://stackoverflow.com/questions/43836921/how-to-delay-animation-on-css-ive-tried-animation-delay-doesnt-work	How to delay animation on CSS? I&#39;ve tried animation-delay. Doesn&#39;t work	91	7104346	registered	N/A	https://www.gravatar.com/avatar/d5b392a59fd1cdadcf01378aac6a81bf?s=128&d=identicon&r=PG	farbod	https://stackoverflow.com/users/7104346/farbod	False	0	1494224450	1494224450	1494193491	43837042	43836921
['javascript', 'jquery', 'html', 'css', 'animation']	17	7786344	registered	https://www.gravatar.com/avatar/7ca623ef087f53d798d1b36b51e64d41?s=128&d=identicon&r=PG&f=1	Fran M.W.	https://stackoverflow.com/users/7786344/fran-m-w	False	57	2	0	1494224450	1494192599	N/A	43836921	https://stackoverflow.com/questions/43836921/how-to-delay-animation-on-css-ive-tried-animation-delay-doesnt-work	How to delay animation on CSS? I&#39;ve tried animation-delay. Doesn&#39;t work	11	7152885	registered	N/A	https://graph.facebook.com/1119322991448277/picture?type=large	Abhishek Bhatnagar	https://stackoverflow.com/users/7152885/abhishek-bhatnagar	False	0	1494192852	N/A	1494192852	43836956	43836921
['javascript', 'jquery', 'html', 'css', 'animation']	3	7826395	registered	https://www.gravatar.com/avatar/791d40b121198ff014cd71de87b583de?s=128&d=identicon&r=PG&f=1	mdz	https://stackoverflow.com/users/7826395/mdz	True	66	2	0	1491558926	1491477891	1491478059	43253793	https://stackoverflow.com/questions/43253793/adding-an-attribute-to-a-div-after-each-value-of-an-array-is-displayed	Adding an attribute to a &lt;div /&gt; after each value of an array is displayed	6080	4768433	registered	83	https://i.stack.imgur.com/4NgfY.jpg?s=128&g=1	Shaggy	https://stackoverflow.com/users/4768433/shaggy	True	0	1491558926	1491558926	1491483685	43256003	43253793
['javascript', 'jquery', 'html', 'css', 'animation']	3	7826395	registered	https://www.gravatar.com/avatar/791d40b121198ff014cd71de87b583de?s=128&d=identicon&r=PG&f=1	mdz	https://stackoverflow.com/users/7826395/mdz	True	66	2	0	1491558926	1491477891	1491478059	43253793	https://stackoverflow.com/questions/43253793/adding-an-attribute-to-a-div-after-each-value-of-an-array-is-displayed	Adding an attribute to a &lt;div /&gt; after each value of an array is displayed	461	7719592	registered	N/A	https://www.gravatar.com/avatar/e0a0b7f50c75c71fa4f5b4b1cf8bb340?s=128&d=identicon&r=PG&f=1	Elie Nassif	https://stackoverflow.com/users/7719592/elie-nassif	False	0	1491478293	N/A	1491478293	43253954	43253793
['javascript', 'jquery', 'html', 'css', 'animation']	212	7737117	registered	https://www.gravatar.com/avatar/f481de189e7c2a74666814fa76f7f2f1?s=128&d=identicon&r=PG&f=1	Zach Broniszewski	https://stackoverflow.com/users/7737117/zach-broniszewski	True	126	2	0	1489990575	1489967245	N/A	42893772	https://stackoverflow.com/questions/42893772/how-to-get-keyframes-animation-to-stop-on-last-animation	How to get keyframes animation to stop on last animation	212	7737117	registered	78	https://www.gravatar.com/avatar/f481de189e7c2a74666814fa76f7f2f1?s=128&d=identicon&r=PG&f=1	Zach Broniszewski	https://stackoverflow.com/users/7737117/zach-broniszewski	False	0	1489990575	N/A	1489990575	42896955	42893772
['javascript', 'jquery', 'html', 'css', 'animation']	212	7737117	registered	https://www.gravatar.com/avatar/f481de189e7c2a74666814fa76f7f2f1?s=128&d=identicon&r=PG&f=1	Zach Broniszewski	https://stackoverflow.com/users/7737117/zach-broniszewski	True	126	2	0	1489990575	1489967245	N/A	42893772	https://stackoverflow.com/questions/42893772/how-to-get-keyframes-animation-to-stop-on-last-animation	How to get keyframes animation to stop on last animation	89	7717626	registered	N/A	https://i.stack.imgur.com/6vU18.jpg?s=128&g=1	Peter Cadwell	https://stackoverflow.com/users/7717626/peter-cadwell	True	0	1489970243	1495540447	1489970243	42894154	42893772
['javascript', 'jquery', 'html', 'css', 'animation']	201	7559344	registered	https://www.gravatar.com/avatar/61a1983521be8c2e524a91c558fd8d8c?s=128&d=identicon&r=PG&f=1	Michael Neas 	https://stackoverflow.com/users/7559344/michael-neas	False	659	1	0	1493801971	1488722758	N/A	42609312	https://stackoverflow.com/questions/42609312/animation-on-scroll	Animation on Scroll	481	6637228	registered	100	https://lh4.googleusercontent.com/-N5Tqdvy3haY/AAAAAAAAAAI/AAAAAAAAAXY/ztUQYJvu4ng/photo.jpg?sz=128	Marek Bern&#225;d	https://stackoverflow.com/users/6637228/marek-bern%c3%a1d	False	0	1488730347	1495540477	1488728511	42610341	42609312
['javascript', 'jquery', 'html', 'css', 'animation']	1	7632450	registered	https://www.gravatar.com/avatar/7b72cce4608da2f7871117a98c64dac9?s=128&d=identicon&r=PG&f=1	Dunkin Joe	https://stackoverflow.com/users/7632450/dunkin-joe	False	138	1	0	1488239407	1488237813	N/A	42497619	https://stackoverflow.com/questions/42497619/reorder-table-rows-in-an-arbitrary-order-based-on-row-ids	Reorder table rows in an arbitrary order based on row ids	51	431859	registered	N/A	https://i.stack.imgur.com/OGPnv.png?s=128&g=1	Aleksandar Hocevar	https://stackoverflow.com/users/431859/aleksandar-hocevar	False	0	1488239407	N/A	1488239407	42497898	42497619
['javascript', 'jquery', 'html', 'css', 'animation']	153	6696904	registered	https://www.gravatar.com/avatar/6c8f9190c0efb6eed1d95d29e3808e68?s=128&d=identicon&r=PG&f=1	ebbBliss	https://stackoverflow.com/users/6696904/ebbbliss	False	122	1	0	1484006100	1483978902	N/A	41552364	https://stackoverflow.com/questions/41552364/animate-slider-using-jquery-javascript	Animate Slider using jquery/javascript	450	7091398	registered	N/A	https://i.stack.imgur.com/qGdRa.png?s=128&g=1	Ben Lonsdale	https://stackoverflow.com/users/7091398/ben-lonsdale	False	0	1484006100	N/A	1484006100	41558979	41552364
['javascript', 'jquery', 'html', 'css', 'animation']	45	5900689	registered	https://www.gravatar.com/avatar/d4c193de34822e4092e5d4efddf76147?s=128&d=identicon&r=PG&f=1	Etan Ginsberg	https://stackoverflow.com/users/5900689/etan-ginsberg	False	48	1	0	1481950836	1481950495	N/A	41195498	https://stackoverflow.com/questions/41195498/how-to-animate-3d-blocks-in-all-3-dimensions-for-website	How to animate 3D blocks in all 3 dimensions for website	3233	374601	registered	91	https://i.stack.imgur.com/uL80U.jpg?s=128&g=1	Erty Seidohl	https://stackoverflow.com/users/374601/erty-seidohl	False	0	1481950836	N/A	1481950836	41195519	41195498
['javascript', 'jquery', 'html', 'css', 'animation']	3	7278812	registered	https://www.gravatar.com/avatar/57583b3ad86870bd9f3e9120a541cff9?s=128&d=identicon&r=PG&f=1	Maxime Huylebroeck	https://stackoverflow.com/users/7278812/maxime-huylebroeck	True	77	2	0	1481614647	1481426746	1481614647	41082678	https://stackoverflow.com/questions/41082678/css-animation-not-animating	CSS animation not animating	772	2428889	registered	60	https://i.stack.imgur.com/ewG79.jpg?s=128&g=1	apsdehal	https://stackoverflow.com/users/2428889/apsdehal	False	0	1481428169	1481428169	1481428028	41082796	41082678
['javascript', 'jquery', 'html', 'css', 'animation']	3	7278812	registered	https://www.gravatar.com/avatar/57583b3ad86870bd9f3e9120a541cff9?s=128&d=identicon&r=PG&f=1	Maxime Huylebroeck	https://stackoverflow.com/users/7278812/maxime-huylebroeck	True	77	2	0	1481614647	1481426746	1481614647	41082678	https://stackoverflow.com/questions/41082678/css-animation-not-animating	CSS animation not animating	8224	6436398	registered	N/A	https://i.stack.imgur.com/ydQ90.jpg?s=128&g=1	Deep	https://stackoverflow.com/users/6436398/deep	True	0	1481428166	N/A	1481428166	41082811	41082678
['javascript', 'jquery', 'html', 'css', 'animation']	330	4704969	registered	https://www.gravatar.com/avatar/7b6b77a2098f22dffcdf31f4bbc5f276?s=128&d=identicon&r=PG&f=1	kjanko	https://stackoverflow.com/users/4704969/kjanko	True	212	2	0	1480591851	1480590819	N/A	40909212	https://stackoverflow.com/questions/40909212/entrance-animation-for-circles	Entrance animation for circles	1774	4124227	registered	60	https://i.stack.imgur.com/hBxhB.jpg?s=128&g=1	Luca De Nardi	https://stackoverflow.com/users/4124227/luca-de-nardi	False	0	1480591851	N/A	1480591851	40909551	40909212
['javascript', 'jquery', 'html', 'css', 'animation']	330	4704969	registered	https://www.gravatar.com/avatar/7b6b77a2098f22dffcdf31f4bbc5f276?s=128&d=identicon&r=PG&f=1	kjanko	https://stackoverflow.com/users/4704969/kjanko	True	212	2	0	1480591851	1480590819	N/A	40909212	https://stackoverflow.com/questions/40909212/entrance-animation-for-circles	Entrance animation for circles	30506	746736	registered	71	https://i.stack.imgur.com/hGmrY.png?s=128&g=1	Turnip	https://stackoverflow.com/users/746736/turnip	True	0	1480591717	N/A	1480591717	40909504	40909212
['javascript', 'jquery', 'html', 'css', 'animation']	71	7208831	registered	https://i.stack.imgur.com/F7hcH.jpg?s=128&g=1	markdeitchell	https://stackoverflow.com/users/7208831/markdeitchell	True	48	1	0	1480310776	1480065570	1480142181	40801399	https://stackoverflow.com/questions/40801399/troubles-with-changing-background-image-via-jquery-while-browsersync-is-not-runn	Troubles with changing background image via jQuery while browserSync is not running	71	7208831	registered	N/A	https://i.stack.imgur.com/F7hcH.jpg?s=128&g=1	markdeitchell	https://stackoverflow.com/users/7208831/markdeitchell	True	0	1480310776	N/A	1480310776	40837667	40801399
['javascript', 'jquery', 'html', 'css', 'animation']	23	7207330	registered	https://i.stack.imgur.com/yhTQD.jpg?s=128&g=1	Ayoub G.	https://stackoverflow.com/users/7207330/ayoub-g	True	750	3	0	1480031816	1480031098	N/A	40795871	https://stackoverflow.com/questions/40795871/jquery-how-to-make-an-element-comeback-to-initial-position-after-animation	jquery how to make an element comeback to initial position after animation	4641	2720743	registered	50	https://i.stack.imgur.com/G0chu.jpg?s=128&g=1	A.J	https://stackoverflow.com/users/2720743/a-j	False	0	1480031816	N/A	1480031816	40795957	40795871
['javascript', 'jquery', 'html', 'css', 'animation']	23	7207330	registered	https://i.stack.imgur.com/yhTQD.jpg?s=128&g=1	Ayoub G.	https://stackoverflow.com/users/7207330/ayoub-g	True	750	3	0	1480031816	1480031098	N/A	40795871	https://stackoverflow.com/questions/40795871/jquery-how-to-make-an-element-comeback-to-initial-position-after-animation	jquery how to make an element comeback to initial position after animation	498	7108103	registered	83	https://www.gravatar.com/avatar/894bea7194ec1fd6b637321a059e145d?s=128&d=identicon&r=PG&f=1	Michael Goodwin	https://stackoverflow.com/users/7108103/michael-goodwin	True	0	1480031586	N/A	1480031586	40795921	40795871
['javascript', 'jquery', 'html', 'css', 'animation']	23	7207330	registered	https://i.stack.imgur.com/yhTQD.jpg?s=128&g=1	Ayoub G.	https://stackoverflow.com/users/7207330/ayoub-g	True	750	3	0	1480031816	1480031098	N/A	40795871	https://stackoverflow.com/questions/40795871/jquery-how-to-make-an-element-comeback-to-initial-position-after-animation	jquery how to make an element comeback to initial position after animation	6323	4885784	registered	71	https://www.gravatar.com/avatar/9b10fe019f6c7800bef029835802cb38?s=128&d=identicon&r=PG&f=1	Daniel Kobe	https://stackoverflow.com/users/4885784/daniel-kobe	False	0	1480031467	N/A	1480031467	40795905	40795871
['javascript', 'jquery', 'html', 'css', 'animation']	267	4640719	registered	https://www.gravatar.com/avatar/f198ca99231e118df38de5692677e821?s=128&d=identicon&r=PG&f=1	Sam Provides	https://stackoverflow.com/users/4640719/sam-provides	False	92	1	0	1476029005	1476026652	N/A	39945225	https://stackoverflow.com/questions/39945225/progress-bar-animation-via-css-or-js	Progress bar animation via css or js?	1742	6555896	registered	N/A	https://www.gravatar.com/avatar/d53f61b7d32f54c219d5cea0d994d25c?s=128&d=identicon&r=PG&f=1	Razia sultana	https://stackoverflow.com/users/6555896/razia-sultana	False	0	1476029005	N/A	1476029005	39945622	39945225
['javascript', 'jquery', 'html', 'css', 'animation']	47	3634506	registered	https://i.stack.imgur.com/FN4Fd.png?s=128&g=1	Passarinho	https://stackoverflow.com/users/3634506/passarinho	False	119	1	0	1476220158	1475841053	1476220158	39916568	https://stackoverflow.com/questions/39916568/add-animation-to-change-focus-using-tab-key	Add animation to change focus using tab key	165	6935327	registered	N/A	https://www.gravatar.com/avatar/808564e2e250283d4b740378af73b667?s=128&d=identicon&r=PG&f=1	Anish	https://stackoverflow.com/users/6935327/anish	False	0	1475844113	1475844113	1475842625	39917113	39916568
['javascript', 'jquery', 'html', 'css', 'animation']	1	6923084	registered	https://www.gravatar.com/avatar/6a8d7f61a84836d1f4d614a17980af47?s=128&d=identicon&r=PG&f=1	Leon Krugliakov	https://stackoverflow.com/users/6923084/leon-krugliakov	False	31	1	0	1475619194	1475612486	1475619194	39861093	https://stackoverflow.com/questions/39861093/making-an-animation-class-be-added-and-executed-after-5-seconds	Making an animation class be added and executed after 5 seconds	154	2893878	registered	N/A	https://i.stack.imgur.com/3gRKi.jpg?s=128&g=1	Bartek Maki Makoś	https://stackoverflow.com/users/2893878/bartek-maki-mako%c5%9b	False	0	1475613185	N/A	1475613185	39861263	39861093
['javascript', 'jquery', 'html', 'css', 'animation']	31	6845164	registered	https://graph.facebook.com/1017292374974769/picture?type=large	Dimitar Tonchev	https://stackoverflow.com/users/6845164/dimitar-tonchev	False	43	1	0	1474209071	1474202089	N/A	39557685	https://stackoverflow.com/questions/39557685/how-to-animate-jquery-image-transition-by-src	How to animate jQuery image transition by src	1148	996100	registered	0	https://www.gravatar.com/avatar/07bd87fee0270bf03280ccb3f053a038?s=128&d=identicon&r=PG	sean	https://stackoverflow.com/users/996100/sean	False	0	1474209071	N/A	1474209071	39558749	39557685
['javascript', 'jquery', 'html', 'css', 'animation']	2260	6222152	registered	https://i.stack.imgur.com/d5Yrv.jpg?s=128&g=1	AndrewLeonardi	https://stackoverflow.com/users/6222152/andrewleonardi	True	100	2	0	1472650293	1472647431	1472650293	39250023	https://stackoverflow.com/questions/39250023/load-css-element-on-click	Load CSS element on click?	406	2587784	registered	N/A	https://www.gravatar.com/avatar/eab02e528bfac9d8f3b8487275a3d8b3?s=128&d=identicon&r=PG	coding-dude.com	https://stackoverflow.com/users/2587784/coding-dude-com	True	0	1472648068	N/A	1472648068	39250247	39250023
